word,sentiment,lexicon,score
sometimes,NA,labMTenglish,5.28
somewhere,NA,labMTenglish,5.28
sort,NA,labMTenglish,5.28
stands,NA,labMTenglish,5.28
state,NA,labMTenglish,5.28
stats,NA,labMTenglish,5.28
stays,NA,labMTenglish,5.28
temporal,NA,labMTenglish,5.28
that's,NA,labMTenglish,5.28
theodore,NA,labMTenglish,5.28
theology,NA,labMTenglish,5.28
tracks,NA,labMTenglish,5.28
tyler,NA,labMTenglish,5.28
unions,NA,labMTenglish,5.28
version,NA,labMTenglish,5.28
wandering,NA,labMTenglish,5.28
years,NA,labMTenglish,5.28
york's,NA,labMTenglish,5.28
specified,NA,labMTenglish,5.28
leben,NA,labMTenglish,5.27
anyhow,NA,labMTenglish,5.27
bumpin,NA,labMTenglish,5.27
governed,NA,labMTenglish,5.27
holdin,NA,labMTenglish,5.27
implies,NA,labMTenglish,5.27
moet,NA,labMTenglish,5.27
quieres,NA,labMTenglish,5.27
revised,NA,labMTenglish,5.27
semi,NA,labMTenglish,5.27
africa,NA,labMTenglish,5.26
agency,NA,labMTenglish,5.26
asking,NA,labMTenglish,5.26
based,NA,labMTenglish,5.26
berlin,NA,labMTenglish,5.26
bid,NA,labMTenglish,5.26
boyz,NA,labMTenglish,5.26
carrier,NA,labMTenglish,5.26
carrying,NA,labMTenglish,5.26
clinton's,NA,labMTenglish,5.26
commander,NA,labMTenglish,5.26
companies,NA,labMTenglish,5.26
conan,NA,labMTenglish,5.26
conference,NA,labMTenglish,5.26
converted,NA,labMTenglish,5.26
counsel,NA,labMTenglish,5.26
cynthia,NA,labMTenglish,5.26
dale,NA,labMTenglish,5.26
department,NA,labMTenglish,5.26
desk,NA,labMTenglish,5.26
detected,NA,labMTenglish,5.26
dias,NA,labMTenglish,5.26
digging,NA,labMTenglish,5.26
directions,NA,labMTenglish,5.26
doris,NA,labMTenglish,5.26
dormir,NA,labMTenglish,5.26
dramatic,NA,labMTenglish,5.26
drove,NA,labMTenglish,5.26
edward,NA,labMTenglish,5.26
elliott,NA,labMTenglish,5.26
facility,NA,labMTenglish,5.26
facing,NA,labMTenglish,5.26
fare,NA,labMTenglish,5.26
floyd,NA,labMTenglish,5.26
foto,NA,labMTenglish,5.26
frog,NA,labMTenglish,5.26
george,NA,labMTenglish,5.26
glenn,NA,labMTenglish,5.26
goes,NA,labMTenglish,5.26
ground,NA,labMTenglish,5.26
guidelines,NA,labMTenglish,5.26
hispanic,NA,labMTenglish,5.26
hmmmm,NA,labMTenglish,5.26
houston,NA,labMTenglish,5.26
jake,NA,labMTenglish,5.26
jim,NA,labMTenglish,5.26
justin,NA,labMTenglish,5.26
kay,NA,labMTenglish,5.26
lines,NA,labMTenglish,5.26
mainly,NA,labMTenglish,5.26
marcus,NA,labMTenglish,5.26
marshall,NA,labMTenglish,5.26
martin,NA,labMTenglish,5.26
matt,NA,labMTenglish,5.26
mayor,NA,labMTenglish,5.26
mr,NA,labMTenglish,5.26
mundo,NA,labMTenglish,5.26
nc,NA,labMTenglish,5.26
nearly,NA,labMTenglish,5.26
nina,NA,labMTenglish,5.26
papers,NA,labMTenglish,5.26
perry,NA,labMTenglish,5.26
philip,NA,labMTenglish,5.26
piece,NA,labMTenglish,5.26
plot,NA,labMTenglish,5.26
pouring,NA,labMTenglish,5.26
preliminary,NA,labMTenglish,5.26
print,NA,labMTenglish,5.26
prudential,NA,labMTenglish,5.26
qual,NA,labMTenglish,5.26
reasons,NA,labMTenglish,5.26
reed,NA,labMTenglish,5.26
register,NA,labMTenglish,5.26
richard,NA,labMTenglish,5.26
robinson,NA,labMTenglish,5.26
roslyn,NA,labMTenglish,5.26
semester,NA,labMTenglish,5.26
sergeant,NA,labMTenglish,5.26
shift,NA,labMTenglish,5.26
shirley,NA,labMTenglish,5.26
siempre,NA,labMTenglish,5.26
sir,NA,labMTenglish,5.26
spot,NA,labMTenglish,5.26
stated,NA,labMTenglish,5.26
statement,NA,labMTenglish,5.26
tool,NA,labMTenglish,5.26
uniform,NA,labMTenglish,5.26
units,NA,labMTenglish,5.26
walls,NA,labMTenglish,5.26
week's,NA,labMTenglish,5.26
lend,NA,labMTenglish,5.26
hangin,NA,labMTenglish,5.25
borne,NA,labMTenglish,5.24
differentiation,NA,labMTenglish,5.24
intermediate,NA,labMTenglish,5.24
motives,NA,labMTenglish,5.24
#followfriday,NA,labMTenglish,5.24
a,NA,labMTenglish,5.24
abc,NA,labMTenglish,5.24
asks,NA,labMTenglish,5.24
beijing,NA,labMTenglish,5.24
bet,NA,labMTenglish,5.24
boeing,NA,labMTenglish,5.24
chart,NA,labMTenglish,5.24
depend,NA,labMTenglish,5.24
diplomats,NA,labMTenglish,5.24
doin,NA,labMTenglish,5.24
donna,NA,labMTenglish,5.24
douglas,NA,labMTenglish,5.24
drivers,NA,labMTenglish,5.24
edited,NA,labMTenglish,5.24
elaine,NA,labMTenglish,5.24
ellis,NA,labMTenglish,5.24
encounter,NA,labMTenglish,5.24
evans,NA,labMTenglish,5.24
faced,NA,labMTenglish,5.24
fifth,NA,labMTenglish,5.24
fin,NA,labMTenglish,5.24
five,NA,labMTenglish,5.24
franklin,NA,labMTenglish,5.24
garage,NA,labMTenglish,5.24
generally,NA,labMTenglish,5.24
goin,NA,labMTenglish,5.24
harry,NA,labMTenglish,5.24
industries,NA,labMTenglish,5.24
insurance,NA,labMTenglish,5.24
iowa,NA,labMTenglish,5.24
irving,NA,labMTenglish,5.24
jajaja,NA,labMTenglish,5.24
kirk,NA,labMTenglish,5.24
lieutenant,NA,labMTenglish,5.24
longtime,NA,labMTenglish,5.24
matters,NA,labMTenglish,5.24
mid,NA,labMTenglish,5.24
minnesota,NA,labMTenglish,5.24
morgan,NA,labMTenglish,5.24
namely,NA,labMTenglish,5.24
nathan,NA,labMTenglish,5.24
oliver,NA,labMTenglish,5.24
parliamentary,NA,labMTenglish,5.24
partially,NA,labMTenglish,5.24
parts,NA,labMTenglish,5.24
persian,NA,labMTenglish,5.24
pon,NA,labMTenglish,5.24
poppin,NA,labMTenglish,5.24
publicly,NA,labMTenglish,5.24
returns,NA,labMTenglish,5.24
ringing,NA,labMTenglish,5.24
rookie,NA,labMTenglish,5.24
salomon,NA,labMTenglish,5.24
sat,NA,labMTenglish,5.24
seem,NA,labMTenglish,5.24
sf,NA,labMTenglish,5.24
should,NA,labMTenglish,5.24
since,NA,labMTenglish,5.24
socialist,NA,labMTenglish,5.24
sorts,NA,labMTenglish,5.24
spending,NA,labMTenglish,5.24
stanley,NA,labMTenglish,5.24
substances,NA,labMTenglish,5.24
there's,NA,labMTenglish,5.24
ties,NA,labMTenglish,5.24
ton,NA,labMTenglish,5.24
toujours,NA,labMTenglish,5.24
turned,NA,labMTenglish,5.24
txt,NA,labMTenglish,5.24
vessels,NA,labMTenglish,5.24
veux,NA,labMTenglish,5.24
way,NA,labMTenglish,5.24
wee,NA,labMTenglish,5.24
woah,NA,labMTenglish,5.24
work,NA,labMTenglish,5.24
fraction,NA,labMTenglish,5.23
depths,NA,labMTenglish,5.22
destino,NA,labMTenglish,5.22
nelly,NA,labMTenglish,5.22
rug,NA,labMTenglish,5.22
shed,NA,labMTenglish,5.22
18th,NA,labMTenglish,5.22
adjustment,NA,labMTenglish,5.22
afterward,NA,labMTenglish,5.22
ali,NA,labMTenglish,5.22
and,NA,labMTenglish,5.22
anderson,NA,labMTenglish,5.22
andrew,NA,labMTenglish,5.22
any,NA,labMTenglish,5.22
artery,NA,labMTenglish,5.22
as,NA,labMTenglish,5.22
baila,NA,labMTenglish,5.22
barbara,NA,labMTenglish,5.22
bernstein,NA,labMTenglish,5.22
bio,NA,labMTenglish,5.22
bits,NA,labMTenglish,5.22
briefs,NA,labMTenglish,5.22
cause,NA,labMTenglish,5.22
charles,NA,labMTenglish,5.22
chris,NA,labMTenglish,5.22
como,NA,labMTenglish,5.22
counties,NA,labMTenglish,5.22
counting,NA,labMTenglish,5.22
dc,NA,labMTenglish,5.22
defend,NA,labMTenglish,5.22
defending,NA,labMTenglish,5.22
dems,NA,labMTenglish,5.22
dexter,NA,labMTenglish,5.22
does,NA,labMTenglish,5.22
drama,NA,labMTenglish,5.22
excess,NA,labMTenglish,5.22
file,NA,labMTenglish,5.22
for,NA,labMTenglish,5.22
fordham,NA,labMTenglish,5.22
hartford,NA,labMTenglish,5.22
hours,NA,labMTenglish,5.22
immigrants,NA,labMTenglish,5.22
joe,NA,labMTenglish,5.22
kim,NA,labMTenglish,5.22
knicks,NA,labMTenglish,5.22
lambert,NA,labMTenglish,5.22
lane,NA,labMTenglish,5.22
lcd,NA,labMTenglish,5.22
lg,NA,labMTenglish,5.22
lois,NA,labMTenglish,5.22
mano,NA,labMTenglish,5.22
mia,NA,labMTenglish,5.22
mill,NA,labMTenglish,5.22
mondo,NA,labMTenglish,5.22
motors,NA,labMTenglish,5.22
nets,NA,labMTenglish,5.22
northern,NA,labMTenglish,5.22
officer,NA,labMTenglish,5.22
ohio,NA,labMTenglish,5.22
order,NA,labMTenglish,5.22
others,NA,labMTenglish,5.22
palabras,NA,labMTenglish,5.22
psychological,NA,labMTenglish,5.22
pump,NA,labMTenglish,5.22
real-estate,NA,labMTenglish,5.22
ridge,NA,labMTenglish,5.22
seems,NA,labMTenglish,5.22
sentence,NA,labMTenglish,5.22
suffolk,NA,labMTenglish,5.22
swallow,NA,labMTenglish,5.22
systems,NA,labMTenglish,5.22
tal,NA,labMTenglish,5.22
ted,NA,labMTenglish,5.22
thru,NA,labMTenglish,5.22
till,NA,labMTenglish,5.22
tim,NA,labMTenglish,5.22
tissues,NA,labMTenglish,5.22
too,NA,labMTenglish,5.22
trance,NA,labMTenglish,5.22
trick,NA,labMTenglish,5.22
typical,NA,labMTenglish,5.22
undertaken,NA,labMTenglish,5.22
usual,NA,labMTenglish,5.22
veins,NA,labMTenglish,5.22
whoa,NA,labMTenglish,5.22
wrist,NA,labMTenglish,5.22
ya,NA,labMTenglish,5.22
yankees,NA,labMTenglish,5.22
bibliography,NA,labMTenglish,5.21
masses,NA,labMTenglish,5.21
mente,NA,labMTenglish,5.21
norms,NA,labMTenglish,5.21
twist,NA,labMTenglish,5.21
criterion,NA,labMTenglish,5.2
eastside,NA,labMTenglish,5.2
mio,NA,labMTenglish,5.2
node,NA,labMTenglish,5.2
nombre,NA,labMTenglish,5.2
repeats,NA,labMTenglish,5.2
thereafter,NA,labMTenglish,5.2
agency's,NA,labMTenglish,5.2
alcohol,NA,labMTenglish,5.2
another,NA,labMTenglish,5.2
app,NA,labMTenglish,5.2
ask,NA,labMTenglish,5.2
berkeley,NA,labMTenglish,5.2
bonds,NA,labMTenglish,5.2
briefly,NA,labMTenglish,5.2
cab,NA,labMTenglish,5.2
carry,NA,labMTenglish,5.2
checking,NA,labMTenglish,5.2
continued,NA,labMTenglish,5.2
cunningham,NA,labMTenglish,5.2
dallas,NA,labMTenglish,5.2
dare,NA,labMTenglish,5.2
decade,NA,labMTenglish,5.2
dia,NA,labMTenglish,5.2
donde,NA,labMTenglish,5.2
during,NA,labMTenglish,5.2
economist,NA,labMTenglish,5.2
four,NA,labMTenglish,5.2
goldberg,NA,labMTenglish,5.2
gurl,NA,labMTenglish,5.2
happens,NA,labMTenglish,5.2
hebrew,NA,labMTenglish,5.2
immigration,NA,labMTenglish,5.2
inch,NA,labMTenglish,5.2
initially,NA,labMTenglish,5.2
intended,NA,labMTenglish,5.2
internal,NA,labMTenglish,5.2
itself,NA,labMTenglish,5.2
jaw,NA,labMTenglish,5.2
jeff,NA,labMTenglish,5.2
jersey,NA,labMTenglish,5.2
jetzt,NA,labMTenglish,5.2
john's,NA,labMTenglish,5.2
journalists,NA,labMTenglish,5.2
kevin,NA,labMTenglish,5.2
klein,NA,labMTenglish,5.2
knocking,NA,labMTenglish,5.2
lightning,NA,labMTenglish,5.2
lil,NA,labMTenglish,5.2
linger,NA,labMTenglish,5.2
loads,NA,labMTenglish,5.2
lobby,NA,labMTenglish,5.2
marketing,NA,labMTenglish,5.2
maurice,NA,labMTenglish,5.2
mayor's,NA,labMTenglish,5.2
medieval,NA,labMTenglish,5.2
mejor,NA,labMTenglish,5.2
moreover,NA,labMTenglish,5.2
necessity,NA,labMTenglish,5.2
negotiating,NA,labMTenglish,5.2
objects,NA,labMTenglish,5.2
pattinson,NA,labMTenglish,5.2
peel,NA,labMTenglish,5.2
percentage,NA,labMTenglish,5.2
physicians,NA,labMTenglish,5.2
pitcher,NA,labMTenglish,5.2
poco,NA,labMTenglish,5.2
retiring,NA,labMTenglish,5.2
return,NA,labMTenglish,5.2
retweeting,NA,labMTenglish,5.2
rick,NA,labMTenglish,5.2
rochester,NA,labMTenglish,5.2
rodriguez,NA,labMTenglish,5.2
rosen,NA,labMTenglish,5.2
russians,NA,labMTenglish,5.2
rutgers,NA,labMTenglish,5.2
secondary,NA,labMTenglish,5.2
sections,NA,labMTenglish,5.2
shes,NA,labMTenglish,5.2
slang,NA,labMTenglish,5.2
snap,NA,labMTenglish,5.2
tape,NA,labMTenglish,5.2
tighter,NA,labMTenglish,5.2
tires,NA,labMTenglish,5.2
turn,NA,labMTenglish,5.2
turns,NA,labMTenglish,5.2
van,NA,labMTenglish,5.2
viento,NA,labMTenglish,5.2
vuelve,NA,labMTenglish,5.2
warner,NA,labMTenglish,5.2
williams,NA,labMTenglish,5.2
yi,NA,labMTenglish,5.2
lotta,NA,labMTenglish,5.19
amar,NA,labMTenglish,5.19
dogg,NA,labMTenglish,5.19
dominant,NA,labMTenglish,5.19
retained,NA,labMTenglish,5.19
searched,NA,labMTenglish,5.19
turnin,NA,labMTenglish,5.19
kickin,NA,labMTenglish,5.18
ph,NA,labMTenglish,5.18
squad,NA,labMTenglish,5.18
tasks,NA,labMTenglish,5.18
duro,NA,labMTenglish,5.18
advocate,NA,labMTenglish,5.18
ahora,NA,labMTenglish,5.18
allan,NA,labMTenglish,5.18
back,NA,labMTenglish,5.18
barney,NA,labMTenglish,5.18
barry,NA,labMTenglish,5.18
basement,NA,labMTenglish,5.18
blowing,NA,labMTenglish,5.18
boards,NA,labMTenglish,5.18
bones,NA,labMTenglish,5.18
brick,NA,labMTenglish,5.18
candidates,NA,labMTenglish,5.18
cape,NA,labMTenglish,5.18
cha,NA,labMTenglish,5.18
chancellor,NA,labMTenglish,5.18
chap,NA,labMTenglish,5.18
china's,NA,labMTenglish,5.18
claim,NA,labMTenglish,5.18
classification,NA,labMTenglish,5.18
closet,NA,labMTenglish,5.18
cnn,NA,labMTenglish,5.18
collar,NA,labMTenglish,5.18
context,NA,labMTenglish,5.18
crawling,NA,labMTenglish,5.18
deborah,NA,labMTenglish,5.18
defense,NA,labMTenglish,5.18
democrat,NA,labMTenglish,5.18
election,NA,labMTenglish,5.18
etc,NA,labMTenglish,5.18
existing,NA,labMTenglish,5.18
from,NA,labMTenglish,5.18
gate,NA,labMTenglish,5.18
governor's,NA,labMTenglish,5.18
hardcore,NA,labMTenglish,5.18
has,NA,labMTenglish,5.18
hasta,NA,labMTenglish,5.18
horn,NA,labMTenglish,5.18
imperial,NA,labMTenglish,5.18
is,NA,labMTenglish,5.18
jacob,NA,labMTenglish,5.18
joint,NA,labMTenglish,5.18
jonathan,NA,labMTenglish,5.18
judith,NA,labMTenglish,5.18
kita,NA,labMTenglish,5.18
knees,NA,labMTenglish,5.18
legal,NA,labMTenglish,5.18
leonard,NA,labMTenglish,5.18
leslie,NA,labMTenglish,5.18
letting,NA,labMTenglish,5.18
lloyd,NA,labMTenglish,5.18
longer,NA,labMTenglish,5.18
lynn,NA,labMTenglish,5.18
minister,NA,labMTenglish,5.18
mon,NA,labMTenglish,5.18
monitor,NA,labMTenglish,5.18
month,NA,labMTenglish,5.18
mt,NA,labMTenglish,5.18
muy,NA,labMTenglish,5.18
ninth,NA,labMTenglish,5.18
notion,NA,labMTenglish,5.18
o'connor,NA,labMTenglish,5.18
ore,NA,labMTenglish,5.18
pac,NA,labMTenglish,5.18
penis,NA,labMTenglish,5.18
pete,NA,labMTenglish,5.18
phyllis,NA,labMTenglish,5.18
plug,NA,labMTenglish,5.18
pour,NA,labMTenglish,5.18
public,NA,labMTenglish,5.18
ra,NA,labMTenglish,5.18
render,NA,labMTenglish,5.18
reporters,NA,labMTenglish,5.18
retreat,NA,labMTenglish,5.18
returned,NA,labMTenglish,5.18
reuters,NA,labMTenglish,5.18
ritmo,NA,labMTenglish,5.18
roar,NA,labMTenglish,5.18
sera,NA,labMTenglish,5.18
shaw,NA,labMTenglish,5.18
simon,NA,labMTenglish,5.18
slick,NA,labMTenglish,5.18
sox,NA,labMTenglish,5.18
stepped,NA,labMTenglish,5.18
stuffed,NA,labMTenglish,5.18
take,NA,labMTenglish,5.18
urge,NA,labMTenglish,5.18
woh,NA,labMTenglish,5.18
yah,NA,labMTenglish,5.18
fuse,NA,labMTenglish,5.17
capitalism,NA,labMTenglish,5.16
doet,NA,labMTenglish,5.16
examine,NA,labMTenglish,5.16
laced,NA,labMTenglish,5.16
lado,NA,labMTenglish,5.16
spine,NA,labMTenglish,5.16
zeit,NA,labMTenglish,5.16
census,NA,labMTenglish,5.16
#tinychat,NA,labMTenglish,5.16
14th,NA,labMTenglish,5.16
81st,NA,labMTenglish,5.16
about,NA,labMTenglish,5.16
after-tax,NA,labMTenglish,5.16
apartments,NA,labMTenglish,5.16
are,NA,labMTenglish,5.16
ballot,NA,labMTenglish,5.16
barometer,NA,labMTenglish,5.16
basic,NA,labMTenglish,5.16
basin,NA,labMTenglish,5.16
betty,NA,labMTenglish,5.16
chain,NA,labMTenglish,5.16
cooper,NA,labMTenglish,5.16
cuomo,NA,labMTenglish,5.16
cyrus,NA,labMTenglish,5.16
depot,NA,labMTenglish,5.16
diane,NA,labMTenglish,5.16
diddy,NA,labMTenglish,5.16
dios,NA,labMTenglish,5.16
dos,NA,labMTenglish,5.16
downstairs,NA,labMTenglish,5.16
ds,NA,labMTenglish,5.16
ed,NA,labMTenglish,5.16
effect,NA,labMTenglish,5.16
ellen,NA,labMTenglish,5.16
feb,NA,labMTenglish,5.16
floor,NA,labMTenglish,5.16
fuego,NA,labMTenglish,5.16
gordon,NA,labMTenglish,5.16
greg,NA,labMTenglish,5.16
hari,NA,labMTenglish,5.16
hype,NA,labMTenglish,5.16
lang,NA,labMTenglish,5.16
leon,NA,labMTenglish,5.16
locker,NA,labMTenglish,5.16
lt,NA,labMTenglish,5.16
mil,NA,labMTenglish,5.16
mira,NA,labMTenglish,5.16
months,NA,labMTenglish,5.16
murray,NA,labMTenglish,5.16
nfl,NA,labMTenglish,5.16
notice,NA,labMTenglish,5.16
occur,NA,labMTenglish,5.16
ones,NA,labMTenglish,5.16
permission,NA,labMTenglish,5.16
platform,NA,labMTenglish,5.16
pointing,NA,labMTenglish,5.16
population,NA,labMTenglish,5.16
prevent,NA,labMTenglish,5.16
prolonged,NA,labMTenglish,5.16
react,NA,labMTenglish,5.16
remaining,NA,labMTenglish,5.16
reporter,NA,labMTenglish,5.16
rosenberg,NA,labMTenglish,5.16
sabes,NA,labMTenglish,5.16
she'll,NA,labMTenglish,5.16
staten,NA,labMTenglish,5.16
station,NA,labMTenglish,5.16
stein,NA,labMTenglish,5.16
such,NA,labMTenglish,5.16
suga,NA,labMTenglish,5.16
sweep,NA,labMTenglish,5.16
tendency,NA,labMTenglish,5.16
tested,NA,labMTenglish,5.16
their,NA,labMTenglish,5.16
thermal,NA,labMTenglish,5.16
troops,NA,labMTenglish,5.16
turner,NA,labMTenglish,5.16
utah,NA,labMTenglish,5.16
verizon,NA,labMTenglish,5.16
viene,NA,labMTenglish,5.16
vou,NA,labMTenglish,5.16
wears,NA,labMTenglish,5.16
whereby,NA,labMTenglish,5.16
ions,NA,labMTenglish,5.15
ing,NA,labMTenglish,5.15
posterior,NA,labMTenglish,5.15
anterior,NA,labMTenglish,5.14
bearing,NA,labMTenglish,5.14
complexity,NA,labMTenglish,5.14
copyright,NA,labMTenglish,5.14
haffi,NA,labMTenglish,5.14
lui,NA,labMTenglish,5.14
melting,NA,labMTenglish,5.14
10th,NA,labMTenglish,5.14
2pm,NA,labMTenglish,5.14
a1,NA,labMTenglish,5.14
adjusted,NA,labMTenglish,5.14
ann,NA,labMTenglish,5.14
antonio,NA,labMTenglish,5.14
aw,NA,labMTenglish,5.14
baller,NA,labMTenglish,5.14
ben,NA,labMTenglish,5.14
besides,NA,labMTenglish,5.14
bruce,NA,labMTenglish,5.14
calle,NA,labMTenglish,5.14
calor,NA,labMTenglish,5.14
cohen,NA,labMTenglish,5.14
conduct,NA,labMTenglish,5.14
cosa,NA,labMTenglish,5.14
district,NA,labMTenglish,5.14
eddie,NA,labMTenglish,5.14
endlessly,NA,labMTenglish,5.14
englewood,NA,labMTenglish,5.14
estoy,NA,labMTenglish,5.14
factors,NA,labMTenglish,5.14
farther,NA,labMTenglish,5.14
firms,NA,labMTenglish,5.14
fyi,NA,labMTenglish,5.14
gail,NA,labMTenglish,5.14
garcia,NA,labMTenglish,5.14
gente,NA,labMTenglish,5.14
governor,NA,labMTenglish,5.14
greenberg,NA,labMTenglish,5.14
harrison,NA,labMTenglish,5.14
havin,NA,labMTenglish,5.14
henry,NA,labMTenglish,5.14
hmmm,NA,labMTenglish,5.14
hypnotized,NA,labMTenglish,5.14
israelis,NA,labMTenglish,5.14
it'll,NA,labMTenglish,5.14
keith,NA,labMTenglish,5.14
knw,NA,labMTenglish,5.14
larry,NA,labMTenglish,5.14
laying,NA,labMTenglish,5.14
lesbian,NA,labMTenglish,5.14
louis,NA,labMTenglish,5.14
lovato,NA,labMTenglish,5.14
mets,NA,labMTenglish,5.14
mitchell,NA,labMTenglish,5.14
mu,NA,labMTenglish,5.14
onto,NA,labMTenglish,5.14
operated,NA,labMTenglish,5.14
pad,NA,labMTenglish,5.14
pittsburgh,NA,labMTenglish,5.14
poi,NA,labMTenglish,5.14
pre,NA,labMTenglish,5.14
puerto,NA,labMTenglish,5.14
regardless,NA,labMTenglish,5.14
region,NA,labMTenglish,5.14
rendered,NA,labMTenglish,5.14
repeat,NA,labMTenglish,5.14
retired,NA,labMTenglish,5.14
roberta,NA,labMTenglish,5.14
roy,NA,labMTenglish,5.14
seemed,NA,labMTenglish,5.14
shake,NA,labMTenglish,5.14
silence,NA,labMTenglish,5.14
somehow,NA,labMTenglish,5.14
soooo,NA,labMTenglish,5.14
stem,NA,labMTenglish,5.14
still,NA,labMTenglish,5.14
subsidies,NA,labMTenglish,5.14
supposed,NA,labMTenglish,5.14
tak,NA,labMTenglish,5.14
thou,NA,labMTenglish,5.14
thus,NA,labMTenglish,5.14
toes,NA,labMTenglish,5.14
track,NA,labMTenglish,5.14
verte,NA,labMTenglish,5.14
volver,NA,labMTenglish,5.14
weil,NA,labMTenglish,5.14
wet,NA,labMTenglish,5.14
y'all,NA,labMTenglish,5.14
yearning,NA,labMTenglish,5.14
jar,NA,labMTenglish,5.12
callin,NA,labMTenglish,5.12
hierarchy,NA,labMTenglish,5.12
latter,NA,labMTenglish,5.12
mirada,NA,labMTenglish,5.12
pum,NA,labMTenglish,5.12
territories,NA,labMTenglish,5.12
#fb,NA,labMTenglish,5.12
1-bath,NA,labMTenglish,5.12
9th,NA,labMTenglish,5.12
=p,NA,labMTenglish,5.12
anata,NA,labMTenglish,5.12
ankle,NA,labMTenglish,5.12
anyway,NA,labMTenglish,5.12
anyways,NA,labMTenglish,5.12
aww,NA,labMTenglish,5.12
backed,NA,labMTenglish,5.12
bare,NA,labMTenglish,5.12
bernard,NA,labMTenglish,5.12
boom,NA,labMTenglish,5.12
bulk,NA,labMTenglish,5.12
c'mon,NA,labMTenglish,5.12
c-after,NA,labMTenglish,5.12
c/o,NA,labMTenglish,5.12
cell,NA,labMTenglish,5.12
collins,NA,labMTenglish,5.12
comer,NA,labMTenglish,5.12
committee,NA,labMTenglish,5.12
contained,NA,labMTenglish,5.12
cops,NA,labMTenglish,5.12
coro,NA,labMTenglish,5.12
creo,NA,labMTenglish,5.12
crush,NA,labMTenglish,5.12
debating,NA,labMTenglish,5.12
deja,NA,labMTenglish,5.12
del,NA,labMTenglish,5.12
digo,NA,labMTenglish,5.12
duke,NA,labMTenglish,5.12
eleanor,NA,labMTenglish,5.12
extreme,NA,labMTenglish,5.12
foster,NA,labMTenglish,5.12
here's,NA,labMTenglish,5.12
hillary,NA,labMTenglish,5.12
jah,NA,labMTenglish,5.12
jason,NA,labMTenglish,5.12
jerusalem,NA,labMTenglish,5.12
juga,NA,labMTenglish,5.12
jurisdiction,NA,labMTenglish,5.12
kalo,NA,labMTenglish,5.12
kansas,NA,labMTenglish,5.12
ken,NA,labMTenglish,5.12
meine,NA,labMTenglish,5.12
ncaa,NA,labMTenglish,5.12
nyt,NA,labMTenglish,5.12
office,NA,labMTenglish,5.12
pas,NA,labMTenglish,5.12
policies,NA,labMTenglish,5.12
rear,NA,labMTenglish,5.12
reported,NA,labMTenglish,5.12
reporting,NA,labMTenglish,5.12
retweet,NA,labMTenglish,5.12
rounds,NA,labMTenglish,5.12
sais,NA,labMTenglish,5.12
shadows,NA,labMTenglish,5.12
side,NA,labMTenglish,5.12
silent,NA,labMTenglish,5.12
single,NA,labMTenglish,5.12
sixth,NA,labMTenglish,5.12
soldier,NA,labMTenglish,5.12
stairs,NA,labMTenglish,5.12
tau,NA,labMTenglish,5.12
territory,NA,labMTenglish,5.12
testimony,NA,labMTenglish,5.12
tex,NA,labMTenglish,5.12
tumbling,NA,labMTenglish,5.12
ty,NA,labMTenglish,5.12
typically,NA,labMTenglish,5.12
viii,NA,labMTenglish,5.12
von,NA,labMTenglish,5.12
wander,NA,labMTenglish,5.12
while,NA,labMTenglish,5.12
willie,NA,labMTenglish,5.12
wire,NA,labMTenglish,5.12
xx,NA,labMTenglish,5.12
ye,NA,labMTenglish,5.12
torch,NA,labMTenglish,5.11
brotha,NA,labMTenglish,5.1
conmigo,NA,labMTenglish,5.1
edges,NA,labMTenglish,5.1
amino,NA,labMTenglish,5.1
pause,NA,labMTenglish,5.1
populations,NA,labMTenglish,5.1
sealed,NA,labMTenglish,5.1
ren,NA,labMTenglish,5.1
20th,NA,labMTenglish,5.1
4th,NA,labMTenglish,5.1
@dealsplus,NA,labMTenglish,5.1
aaron,NA,labMTenglish,5.1
according,NA,labMTenglish,5.1
administrative,NA,labMTenglish,5.1
albert,NA,labMTenglish,5.1
alleen,NA,labMTenglish,5.1
allen,NA,labMTenglish,5.1
ave,NA,labMTenglish,5.1
average,NA,labMTenglish,5.1
bases,NA,labMTenglish,5.1
before,NA,labMTenglish,5.1
bellwether,NA,labMTenglish,5.1
betta,NA,labMTenglish,5.1
between,NA,labMTenglish,5.1
bryan,NA,labMTenglish,5.1
bus,NA,labMTenglish,5.1
butt,NA,labMTenglish,5.1
ca,NA,labMTenglish,5.1
careful,NA,labMTenglish,5.1
carlos,NA,labMTenglish,5.1
cells,NA,labMTenglish,5.1
ceo,NA,labMTenglish,5.1
circuit,NA,labMTenglish,5.1
cliff,NA,labMTenglish,5.1
commissioner,NA,labMTenglish,5.1
consumption,NA,labMTenglish,5.1
curtis,NA,labMTenglish,5.1
davis,NA,labMTenglish,5.1
dealt,NA,labMTenglish,5.1
differential,NA,labMTenglish,5.1
dr,NA,labMTenglish,5.1
either,NA,labMTenglish,5.1
et,NA,labMTenglish,5.1
extent,NA,labMTenglish,5.1
factor,NA,labMTenglish,5.1
ff,NA,labMTenglish,5.1
gary,NA,labMTenglish,5.1
goldstein,NA,labMTenglish,5.1
he's,NA,labMTenglish,5.1
hou,NA,labMTenglish,5.1
huntington,NA,labMTenglish,5.1
ian,NA,labMTenglish,5.1
investigate,NA,labMTenglish,5.1
jb,NA,labMTenglish,5.1
jon,NA,labMTenglish,5.1
